INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,Hour,BORO,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Incidents1,NonMurders1,Murders1,Incidents2,Victims2,Mass2,Victims3,Mass3,MonYr,MonYrAxis,MonthNum,YearNum,firstAppear,Num_Vic,Odd_Even_Vic
25384536,11/18/2006,2:20:00,2 AM,MANHATTAN,TRUE,40.82885105,-73.94383419,1,0,1,1,1,1,1,0,11/1/2006,39022,11,6,1,4,FALSE
25424628,11/22/2006,19:26:00,7 PM,BROOKLYN,TRUE,40.65104384,-73.9452398,1,0,1,1,1,1,1,0,11/1/2006,39022,11,6,1,4,FALSE
25452379,11/23/2006,22:47:00,10 PM,MANHATTAN,TRUE,40.8399082,-73.93608359,1,0,1,1,1,1,1,1,11/1/2006,39022,11,6,1,8,FALSE
27538787,11/25/2006,4:14:00,4 AM,QUEENS,TRUE,40.70704748,-73.7926119,1,0,1,1,1,1,1,0,11/1/2006,39022,11,6,1,4,FALSE
25490114,11/25/2006,4:37:00,4 AM,BROOKLYN,FALSE,40.69773151,-73.93657511,1,1,0,1,1,1,1,1,11/1/2006,39022,11,6,1,4,FALSE
25607887,12/4/2006,19:30:00,7 PM,MANHATTAN,FALSE,40.79853293,-73.96525489,1,1,0,1,1,1,1,1,12/1/2006,39052,12,6,1,4,FALSE
25625019,12/5/2006,9:13:00,9 AM,BRONX,TRUE,40.82338673,-73.87016977,1,0,1,1,1,1,1,0,12/1/2006,39052,12,6,1,4,FALSE
25625020,12/5/2006,17:29:00,5 PM,BRONX,FALSE,40.84316356,-73.90680305,1,1,0,1,1,1,1,1,12/1/2006,39052,12,6,1,6,FALSE
25713833,12/10/2006,23:58:00,11 PM,BROOKLYN,FALSE,40.67141261,-73.88151014,1,1,0,1,1,1,0,0,12/1/2006,39052,12,6,1,4,FALSE
25865878,12/19/2006,10:05:00,10 AM,QUEENS,TRUE,40.59677006,-73.75962324,1,0,1,1,1,1,1,1,12/1/2006,39052,12,6,1,4,FALSE
25911850,12/23/2006,20:30:00,8 PM,QUEENS,FALSE,40.74919198,-73.89859971,1,1,0,1,1,1,1,1,12/1/2006,39052,12,6,1,6,FALSE
25965071,12/26/2006,17:48:00,5 PM,BRONX,TRUE,40.82869542,-73.89863416,1,0,1,1,1,1,1,1,12/1/2006,39052,12,6,1,8,FALSE
26035865,1/1/2007,3:20:00,3 AM,BRONX,FALSE,40.82529288,-73.91753887,1,1,0,1,1,1,1,1,1/1/2007,39083,1,7,1,4,FALSE
27105896,2/27/2007,1:57:00,1 AM,BROOKLYN,FALSE,40.70614478,-73.95149942,1,1,0,1,1,1,0,0,2/1/2007,39114,2,7,1,4,FALSE
27476265,3/17/2007,19:34:00,7 PM,MANHATTAN,TRUE,40.8399874,-73.93566925,1,0,1,1,1,1,1,0,3/1/2007,39142,3,7,1,4,FALSE
27558086,3/22/2007,22:30:00,10 PM,BRONX,TRUE,40.82256992,-73.91130717,1,0,1,1,1,1,1,0,3/1/2007,39142,3,7,1,4,FALSE
27606752,3/23/2007,19:53:00,7 PM,BRONX,FALSE,40.83226709,-73.90009268,1,1,0,1,1,1,1,1,3/1/2007,39142,3,7,1,8,FALSE
28176154,3/29/2007,18:36:00,6 PM,BRONX,FALSE,40.8118521,-73.90225652,1,1,0,1,1,1,1,1,3/1/2007,39142,3,7,1,9,TRUE
28349211,4/7/2007,1:58:00,1 AM,BRONX,TRUE,40.84481683,-73.90891985,1,0,1,1,1,1,1,0,4/1/2007,39173,4,7,1,4,FALSE
28635705,4/23/2007,12:19:00,12 PM,BROOKLYN,TRUE,40.68887215,-73.94452903,1,0,1,1,1,1,1,0,4/1/2007,39173,4,7,1,4,FALSE
28848165,5/4/2007,20:26:00,8 PM,BRONX,FALSE,40.86905819,-73.87963173,1,1,0,1,1,1,1,1,5/1/2007,39203,5,7,1,4,FALSE
29301881,5/29/2007,14:31:00,2 PM,BROOKLYN,FALSE,40.67036569,-73.91284539,1,1,0,1,1,1,0,0,5/1/2007,39203,5,7,1,4,FALSE
29320285,5/30/2007,16:23:00,4 PM,BRONX,FALSE,40.82252487,-73.91674742,1,1,0,1,1,1,1,1,5/1/2007,39203,5,7,1,4,FALSE
32155729,6/9/2007,23:16:00,11 PM,MANHATTAN,FALSE,40.81573205,-73.94542041,1,1,0,1,1,1,1,1,6/1/2007,39234,6,7,1,4,FALSE
32212097,6/12/2007,23:40:00,11 PM,BROOKLYN,FALSE,40.63948385,-73.94544859,1,1,0,1,1,1,1,1,6/1/2007,39234,6,7,1,4,FALSE
32723803,6/23/2007,0:25:00,12 AM,MANHATTAN,FALSE,40.78926022,-73.94771,1,1,0,1,1,1,0,0,6/1/2007,39234,6,7,1,6,FALSE
32768847,6/27/2007,23:06:00,11 PM,BROOKLYN,FALSE,40.67734415,-73.9074638,1,1,0,1,1,1,1,1,6/1/2007,39234,6,7,1,4,FALSE
32807473,6/28/2007,16:17:00,4 PM,BRONX,FALSE,40.81039602,-73.92531074,1,1,0,1,1,1,0,0,6/1/2007,39234,6,7,1,4,FALSE
33008215,7/9/2007,2:28:00,2 AM,BROOKLYN,TRUE,40.66218327,-73.95370282,1,0,1,1,1,1,1,1,7/1/2007,39264,7,7,1,8,FALSE
33047080,7/11/2007,23:28:00,11 PM,BROOKLYN,FALSE,40.65377759,-73.91972426,1,1,0,1,1,1,0,0,7/1/2007,39264,7,7,1,4,FALSE
33161115,7/18/2007,20:55:00,8 PM,BROOKLYN,FALSE,40.68639621,-73.94909728,1,1,0,1,1,1,0,0,7/1/2007,39264,7,7,1,6,FALSE
33227811,7/21/2007,22:28:00,10 PM,MANHATTAN,FALSE,40.72339313,-73.97625702,1,1,0,1,1,1,1,1,7/1/2007,39264,7,7,1,4,FALSE
33244456,7/22/2007,5:14:00,5 AM,BROOKLYN,FALSE,40.67036569,-73.91284539,1,1,0,1,1,1,0,0,7/1/2007,39264,7,7,1,4,FALSE
33353737,7/25/2007,21:50:00,9 PM,BROOKLYN,FALSE,40.69796352,-73.91808336,1,1,0,1,1,1,1,1,7/1/2007,39264,7,7,1,4,FALSE
33478089,7/30/2007,22:20:00,10 PM,BROOKLYN,FALSE,40.64193954,-73.95840838,1,1,0,1,1,1,0,1,7/1/2007,39264,7,7,1,12,FALSE
33635440,8/7/2007,21:30:00,9 PM,BROOKLYN,FALSE,40.67569846,-73.88781491,1,1,0,1,1,1,1,1,8/1/2007,39295,8,7,1,4,FALSE
33706902,8/11/2007,0:09:00,12 AM,BRONX,FALSE,40.82651002,-73.89946516,1,1,0,1,1,1,1,1,8/1/2007,39295,8,7,1,12,FALSE
33691636,8/11/2007,19:38:00,7 PM,STATEN ISLAND,TRUE,40.63719537,-74.14387861,1,0,1,1,1,1,1,0,8/1/2007,39295,8,7,1,4,FALSE
33860386,8/19/2007,5:11:00,5 AM,BRONX,FALSE,40.81039602,-73.92531074,1,1,0,1,1,1,0,0,8/1/2007,39295,8,7,1,4,FALSE
34078656,8/30/2007,7:52:00,7 AM,BRONX,FALSE,40.86209772,-73.82481593,1,1,0,1,1,1,0,0,8/1/2007,39295,8,7,1,4,FALSE
34114132,9/1/2007,1:29:00,1 AM,QUEENS,FALSE,40.67381357,-73.7952167,1,1,0,1,1,1,1,1,9/1/2007,39326,9,7,1,4,FALSE
34114133,9/1/2007,23:26:00,11 PM,BROOKLYN,TRUE,40.67036569,-73.91284539,1,0,1,1,1,1,1,0,9/1/2007,39326,9,7,1,4,FALSE
34377233,9/13/2007,13:49:00,1 PM,BROOKLYN,FALSE,40.66885376,-73.86749528,1,1,0,1,1,1,1,1,9/1/2007,39326,9,7,1,4,FALSE
34396682,9/14/2007,2:24:00,2 AM,BROOKLYN,TRUE,40.67460123,-73.93057347,1,0,1,1,1,1,1,0,9/1/2007,39326,9,7,1,4,FALSE
34687232,9/29/2007,3:34:00,3 AM,BRONX,FALSE,40.84356641,-73.87984321,1,1,0,1,1,1,1,1,9/1/2007,39326,9,7,1,6,FALSE
34864266,10/6/2007,5:30:00,5 AM,BROOKLYN,TRUE,40.68369966,-74.0005051,1,0,1,1,1,1,1,0,10/1/2007,39356,10,7,1,4,FALSE
34864268,10/6/2007,15:39:00,3 PM,BROOKLYN,FALSE,40.67036569,-73.91284539,1,1,0,1,1,1,0,0,10/1/2007,39356,10,7,1,4,FALSE
34880353,10/7/2007,1:36:00,1 AM,BRONX,FALSE,40.83391207,-73.90037547,1,1,0,1,1,1,1,1,10/1/2007,39356,10,7,1,4,FALSE
35002051,10/12/2007,3:56:00,3 AM,QUEENS,FALSE,40.72258258,-73.85197172,1,1,0,1,1,1,0,1,10/1/2007,39356,10,7,1,8,FALSE
35176233,10/20/2007,2:56:00,2 AM,BROOKLYN,FALSE,40.69093872,-73.92915667,1,1,0,1,1,1,1,1,10/1/2007,39356,10,7,1,4,FALSE
35192356,10/21/2007,2:37:00,2 AM,QUEENS,FALSE,40.76270697,-73.82641705,1,1,0,1,1,1,0,0,10/1/2007,39356,10,7,1,4,FALSE
35306477,10/25/2007,23:50:00,11 PM,BRONX,TRUE,40.83973923,-73.91317916,1,0,1,1,1,1,1,0,10/1/2007,39356,10,7,1,6,FALSE
35339141,10/28/2007,18:26:00,6 PM,BROOKLYN,TRUE,40.67065507,-73.91339092,1,0,1,1,1,1,1,0,10/1/2007,39356,10,7,1,4,FALSE
35446117,11/1/2007,3:18:00,3 AM,BROOKLYN,TRUE,40.68927344,-73.94364075,1,0,1,1,1,1,1,0,11/1/2007,39387,11,7,1,4,FALSE
35768600,11/17/2007,1:08:00,1 AM,BROOKLYN,FALSE,40.67141261,-73.88151014,1,1,0,1,1,1,1,1,11/1/2007,39387,11,7,1,4,FALSE
35803777,11/18/2007,1:00:00,1 AM,BROOKLYN,TRUE,40.67141261,-73.88151014,1,0,1,1,1,1,1,1,11/1/2007,39387,11,7,1,12,FALSE
36091664,12/2/2007,3:05:00,3 AM,MANHATTAN,TRUE,40.80844526,-73.95987841,1,0,1,1,1,1,1,0,12/1/2007,39417,12,7,1,4,FALSE
36379179,12/17/2007,2:04:00,2 AM,QUEENS,FALSE,40.74499953,-73.87012878,1,1,0,1,1,1,0,0,12/1/2007,39417,12,7,1,4,FALSE
37231974,12/21/2007,2:21:00,2 AM,BRONX,TRUE,40.82208386,-73.89032897,1,0,1,1,1,1,1,0,12/1/2007,39417,12,7,1,6,FALSE
37231988,12/23/2007,0:13:00,12 AM,MANHATTAN,FALSE,40.78926022,-73.94771,1,1,0,1,1,1,0,0,12/1/2007,39417,12,7,1,4,FALSE
37231961,12/24/2007,1:04:00,1 AM,BRONX,FALSE,40.8484468,-73.92390535,1,1,0,1,1,1,0,0,12/1/2007,39417,12,7,1,4,FALSE
39378595,2/22/2008,22:00:00,10 PM,BROOKLYN,FALSE,40.65099393,-74.00420055,1,1,0,1,1,1,0,0,2/1/2008,39479,2,8,1,4,FALSE
39378654,2/24/2008,1:49:00,1 AM,BRONX,TRUE,40.86905819,-73.87963173,1,0,1,1,1,1,1,0,2/1/2008,39479,2,8,1,4,FALSE
39560235,3/3/2008,9:07:00,9 AM,BRONX,FALSE,40.85793419,-73.90142761,1,1,0,1,1,1,1,1,3/1/2008,39508,3,8,1,4,FALSE
44390703,3/9/2008,14:30:00,2 PM,QUEENS,FALSE,40.60977721,-73.75061519,1,1,0,1,1,1,1,1,3/1/2008,39508,3,8,1,4,FALSE
44515781,3/14/2008,15:00:00,3 PM,BROOKLYN,FALSE,40.67065507,-73.91339092,1,1,0,1,1,1,0,0,3/1/2008,39508,3,8,1,4,FALSE
44688049,3/21/2008,0:11:00,12 AM,BROOKLYN,TRUE,40.65669347,-73.9606709,1,0,1,1,1,1,1,0,3/1/2008,39508,3,8,1,4,FALSE
44751683,3/24/2008,0:20:00,12 AM,BRONX,TRUE,40.88175457,-73.88235534,1,0,1,1,1,1,1,0,3/1/2008,39508,3,8,1,4,FALSE
45652262,4/13/2008,16:00:00,4 PM,BRONX,FALSE,40.8231013,-73.86969046,1,1,0,1,1,1,0,1,4/1/2008,39539,4,8,1,8,FALSE
45710115,4/15/2008,6:03:00,6 AM,MANHATTAN,FALSE,40.81659705,-73.95392439,1,1,0,1,1,1,0,0,4/1/2008,39539,4,8,1,4,FALSE
45970311,4/26/2008,3:13:00,3 AM,QUEENS,FALSE,40.68441902,-73.78257212,1,1,0,1,1,1,1,1,4/1/2008,39539,4,8,1,6,FALSE
45987373,4/27/2008,0:40:00,12 AM,BRONX,FALSE,40.8873335,-73.8472482,1,1,0,1,1,1,0,0,4/1/2008,39539,4,8,1,4,FALSE
46538078,5/18/2008,2:02:00,2 AM,QUEENS,FALSE,40.60318938,-73.75008296,1,1,0,1,1,1,1,1,5/1/2008,39569,5,8,1,9,TRUE
46538077,5/18/2008,7:00:00,7 AM,QUEENS,FALSE,40.75838482,-73.83361056,1,1,0,1,1,1,1,1,5/1/2008,39569,5,8,1,4,FALSE
46715550,5/24/2008,0:50:00,12 AM,BRONX,FALSE,40.83732351,-73.91983076,1,1,0,1,1,1,0,0,5/1/2008,39569,5,8,1,4,FALSE
46676419,5/24/2008,11:40:00,11 AM,QUEENS,FALSE,40.74749554,-73.88532288,1,1,0,1,1,1,1,1,5/1/2008,39569,5,8,1,5,TRUE
46715565,5/24/2008,23:35:00,11 PM,BROOKLYN,TRUE,40.69785354,-73.94387805,1,0,1,1,1,1,1,0,5/1/2008,39569,5,8,1,4,FALSE
46803515,5/28/2008,15:54:00,3 PM,STATEN ISLAND,TRUE,40.63750285,-74.08423617,1,0,1,1,1,1,1,1,5/1/2008,39569,5,8,1,8,FALSE
47044337,6/7/2008,1:40:00,1 AM,BROOKLYN,TRUE,40.57430168,-73.99407301,1,0,1,1,1,1,1,0,6/1/2008,39600,6,8,1,4,FALSE
47768913,6/25/2008,19:27:00,7 PM,BRONX,FALSE,40.85396027,-73.90012087,1,1,0,1,1,1,1,1,6/1/2008,39600,6,8,1,6,FALSE
47851717,6/28/2008,2:40:00,2 AM,BRONX,FALSE,40.84118337,-73.87989224,1,1,0,1,1,1,1,1,6/1/2008,39600,6,8,1,4,FALSE
48006260,7/5/2008,0:53:00,12 AM,BROOKLYN,FALSE,40.65140934,-73.94672675,1,1,0,1,1,1,0,0,7/1/2008,39630,7,8,1,4,FALSE
48006244,7/6/2008,1:04:00,1 AM,BROOKLYN,FALSE,40.6890962,-73.92561654,1,1,0,1,1,1,0,0,7/1/2008,39630,7,8,1,6,FALSE
48066962,7/8/2008,23:25:00,11 PM,MANHATTAN,FALSE,40.81573205,-73.94542041,1,1,0,1,1,1,1,1,7/1/2008,39630,7,8,1,4,FALSE
48285497,7/13/2008,1:47:00,1 AM,BROOKLYN,FALSE,40.65199958,-73.96323173,1,1,0,1,1,1,1,1,7/1/2008,39630,7,8,1,6,FALSE
48285498,7/13/2008,2:07:00,2 AM,BROOKLYN,TRUE,40.65983721,-73.91114035,1,0,1,1,1,1,1,0,7/1/2008,39630,7,8,1,4,FALSE
48395050,7/17/2008,0:50:00,12 AM,BROOKLYN,TRUE,40.65207969,-73.94292887,1,0,1,1,1,1,1,0,7/1/2008,39630,7,8,1,4,FALSE
49236358,7/25/2008,22:29:00,10 PM,BROOKLYN,TRUE,40.59712087,-73.94125102,1,0,1,1,1,1,1,0,7/1/2008,39630,7,8,1,4,FALSE
49514586,7/29/2008,23:09:00,11 PM,MANHATTAN,FALSE,40.86111571,-73.92608709,1,1,0,1,1,1,1,1,7/1/2008,39630,7,8,1,8,FALSE
49834896,8/4/2008,3:54:00,3 AM,BRONX,FALSE,40.81624332,-73.89335953,1,1,0,1,1,1,0,1,8/1/2008,39661,8,8,1,8,FALSE
50018407,8/12/2008,23:32:00,11 PM,BRONX,FALSE,40.82266006,-73.9115209,1,1,0,1,1,1,0,0,8/1/2008,39661,8,8,1,4,FALSE
50433505,8/20/2008,22:24:00,10 PM,BROOKLYN,TRUE,40.68566432,-73.94895181,1,0,1,1,1,1,1,0,8/1/2008,39661,8,8,1,4,FALSE
50499446,8/23/2008,23:39:00,11 PM,MANHATTAN,FALSE,40.71619591,-73.99749075,1,1,0,1,1,1,1,1,8/1/2008,39661,8,8,1,4,FALSE
50718297,9/1/2008,19:54:00,7 PM,BROOKLYN,FALSE,40.68887215,-73.94452903,1,1,0,1,1,1,0,0,9/1/2008,39692,9,8,1,4,FALSE
50821748,9/5/2008,19:28:00,7 PM,MANHATTAN,FALSE,40.82097429,-73.93956665,1,1,0,1,1,1,0,0,9/1/2008,39692,9,8,1,4,FALSE
51559646,9/21/2008,22:18:00,10 PM,MANHATTAN,TRUE,40.78998179,-73.97056327,1,0,1,1,1,1,1,1,9/1/2008,39692,9,8,1,5,TRUE
51745756,9/27/2008,0:35:00,12 AM,BROOKLYN,FALSE,40.70614478,-73.95149942,1,1,0,1,1,1,1,1,9/1/2008,39692,9,8,1,4,FALSE
51724139,9/28/2008,5:56:00,5 AM,MANHATTAN,TRUE,40.80128285,-73.95585564,1,0,1,1,1,1,1,1,9/1/2008,39692,9,8,1,4,FALSE
51787772,9/30/2008,0:50:00,12 AM,STATEN ISLAND,TRUE,40.58787611,-74.15673335,1,0,1,1,1,1,1,1,9/1/2008,39692,9,8,1,4,FALSE
51893518,10/4/2008,3:21:00,3 AM,QUEENS,FALSE,40.69262051,-73.81663394,1,1,0,1,1,1,1,1,10/1/2008,39722,10,8,1,4,FALSE
52380393,10/20/2008,21:19:00,9 PM,QUEENS,FALSE,40.70576101,-73.91419673,1,1,0,1,1,1,1,1,10/1/2008,39722,10,8,1,8,FALSE
52550582,10/27/2008,13:34:00,1 PM,BROOKLYN,TRUE,40.6861055,-73.97390879,1,0,1,1,1,1,1,1,10/1/2008,39722,10,8,1,8,FALSE
52550583,10/27/2008,22:50:00,10 PM,BROOKLYN,TRUE,40.65163001,-73.95111695,1,0,1,1,1,1,1,1,10/1/2008,39722,10,8,1,4,FALSE
54080623,11/16/2008,2:05:00,2 AM,BRONX,TRUE,40.84072359,-73.9097122,1,0,1,1,1,1,1,0,11/1/2008,39753,11,8,1,4,FALSE
54346522,11/22/2008,23:28:00,11 PM,BRONX,FALSE,40.82299102,-73.89687084,1,1,0,1,1,1,1,1,11/1/2008,39753,11,8,1,4,FALSE
54579982,12/1/2008,18:30:00,6 PM,BROOKLYN,FALSE,40.70504353,-73.93937396,1,1,0,1,1,1,0,0,12/1/2008,39783,12,8,1,4,FALSE
54968482,12/17/2008,17:51:00,5 PM,BRONX,FALSE,40.82848004,-73.88058003,1,1,0,1,1,1,1,1,12/1/2008,39783,12,8,1,4,FALSE
55195357,12/26/2008,22:13:00,10 PM,BROOKLYN,FALSE,40.65955699,-73.90766193,1,1,0,1,1,1,0,0,12/1/2008,39783,12,8,1,6,FALSE
55624564,1/11/2009,16:32:00,4 PM,QUEENS,TRUE,40.69412421,-73.79213282,1,0,1,1,1,1,1,0,1/1/2009,39814,1,9,1,4,FALSE
55823067,1/17/2009,1:44:00,1 AM,QUEENS,FALSE,40.70031829,-73.80995949,1,1,0,1,1,1,1,1,1/1/2009,39814,1,9,1,4,FALSE
55780317,1/18/2009,0:04:00,12 AM,BRONX,FALSE,40.87023883,-73.83698049,1,1,0,1,1,1,1,1,1/1/2009,39814,1,9,1,6,FALSE
55803386,1/18/2009,3:13:00,3 AM,BROOKLYN,FALSE,40.68162157,-73.95796991,1,1,0,1,1,1,0,0,1/1/2009,39814,1,9,1,6,FALSE
56422560,2/8/2009,3:45:00,3 AM,BRONX,TRUE,40.82529288,-73.91753887,1,0,1,1,1,1,1,0,2/1/2009,39845,2,9,1,4,FALSE
56662014,2/9/2009,23:22:00,11 PM,STATEN ISLAND,FALSE,40.63292595,-74.15514245,1,1,0,1,1,1,1,1,2/1/2009,39845,2,9,1,5,TRUE
57342204,2/16/2009,19:09:00,7 PM,BRONX,FALSE,40.85406748,-73.91504919,1,1,0,1,1,1,0,0,2/1/2009,39845,2,9,1,4,FALSE
57938888,2/17/2009,18:30:00,6 PM,MANHATTAN,FALSE,40.78998995,-73.94688356,1,1,0,1,1,1,0,0,2/1/2009,39845,2,9,1,4,FALSE
58995645,2/22/2009,1:28:00,1 AM,BRONX,FALSE,40.88393619,-73.86261117,1,1,0,1,1,1,1,1,2/1/2009,39845,2,9,1,4,FALSE
59039103,2/23/2009,21:18:00,9 PM,BRONX,FALSE,40.83540529,-73.92030648,1,1,0,1,1,1,0,0,2/1/2009,39845,2,9,1,4,FALSE
59120367,2/26/2009,22:56:00,10 PM,BROOKLYN,FALSE,40.69033068,-73.94095299,1,1,0,1,1,1,0,0,2/1/2009,39845,2,9,1,6,FALSE
59390967,3/8/2009,16:38:00,4 PM,BROOKLYN,TRUE,40.72134394,-73.94841423,1,0,1,1,1,1,1,0,3/1/2009,39873,3,9,1,4,FALSE
59801053,3/22/2009,1:57:00,1 AM,BROOKLYN,TRUE,40.57695491,-74.00269275,1,0,1,1,1,1,1,0,3/1/2009,39873,3,9,1,6,FALSE
60025211,3/27/2009,22:50:00,10 PM,BROOKLYN,FALSE,40.65900702,-73.92555525,1,1,0,1,1,1,0,0,3/1/2009,39873,3,9,1,4,FALSE
60217265,4/2/2009,10:25:00,10 AM,BRONX,FALSE,40.8841438,-73.85415436,1,1,0,1,1,1,1,1,4/1/2009,39904,4,9,1,4,FALSE
60405702,4/8/2009,14:25:00,2 PM,BROOKLYN,FALSE,40.64101,-73.99144572,1,1,0,1,1,1,0,0,4/1/2009,39904,4,9,1,4,FALSE
61170268,4/26/2009,1:17:00,1 AM,MANHATTAN,FALSE,40.80642137,-73.95019979,1,1,0,1,1,1,0,0,4/1/2009,39904,4,9,1,4,FALSE
61547631,5/8/2009,10:24:00,10 AM,QUEENS,FALSE,40.6658819,-73.76370964,1,1,0,1,1,1,0,0,5/1/2009,39934,5,9,1,4,FALSE
62199687,5/28/2009,15:30:00,3 PM,QUEENS,FALSE,40.7730314,-73.93375114,1,1,0,1,1,1,1,1,5/1/2009,39934,5,9,1,4,FALSE
62267915,5/30/2009,20:50:00,8 PM,BROOKLYN,FALSE,40.68390987,-73.96093789,1,1,0,1,1,1,1,1,5/1/2009,39934,5,9,1,4,FALSE
62275551,5/31/2009,3:15:00,3 AM,BROOKLYN,FALSE,40.64927281,-73.92816461,1,1,0,1,1,1,1,1,5/1/2009,39934,5,9,1,4,FALSE
62715029,6/12/2009,21:42:00,9 PM,BRONX,FALSE,40.87118335,-73.89110266,1,1,0,1,1,1,0,0,6/1/2009,39965,6,9,1,4,FALSE
62727446,6/13/2009,19:40:00,7 PM,MANHATTAN,FALSE,40.85672808,-73.93091002,1,1,0,1,1,1,1,1,6/1/2009,39965,6,9,1,4,FALSE
62968509,6/21/2009,4:41:00,4 AM,BROOKLYN,FALSE,40.63921663,-73.91935601,1,1,0,1,1,1,1,1,6/1/2009,39965,6,9,1,4,FALSE
63168504,6/27/2009,0:55:00,12 AM,BRONX,TRUE,40.80967291,-73.92019211,1,0,1,1,1,1,1,0,6/1/2009,39965,6,9,1,4,FALSE
63633476,7/12/2009,1:17:00,1 AM,BROOKLYN,FALSE,40.65024183,-73.91333025,1,1,0,1,1,1,0,0,7/1/2009,39995,7,9,1,4,FALSE
63656427,7/12/2009,19:47:00,7 PM,QUEENS,FALSE,40.67984791,-73.80264371,1,1,0,1,1,1,0,0,7/1/2009,39995,7,9,1,4,FALSE
64086396,7/25/2009,23:50:00,11 PM,STATEN ISLAND,FALSE,40.6412546,-74.08782617,1,1,0,1,1,1,1,1,7/1/2009,39995,7,9,1,6,FALSE
64556899,8/9/2009,22:40:00,10 PM,BROOKLYN,FALSE,40.67460123,-73.93057347,1,1,0,1,1,1,1,1,8/1/2009,40026,8,9,1,4,FALSE
64773334,8/16/2009,0:12:00,12 AM,BROOKLYN,FALSE,40.69575789,-73.94928262,1,1,0,1,1,1,1,1,8/1/2009,40026,8,9,1,4,FALSE
65010708,8/23/2009,4:29:00,4 AM,MANHATTAN,TRUE,40.73006666,-73.98061546,1,0,1,1,1,1,1,0,8/1/2009,40026,8,9,1,4,FALSE
65270101,8/31/2009,0:50:00,12 AM,BROOKLYN,FALSE,40.63900495,-73.95785735,1,1,0,1,1,1,1,1,8/1/2009,40026,8,9,1,4,FALSE
65463809,9/5/2009,0:15:00,12 AM,QUEENS,FALSE,40.68766898,-73.7501499,1,1,0,1,1,1,0,0,9/1/2009,40057,9,9,1,4,FALSE
65439914,9/5/2009,4:11:00,4 AM,BRONX,FALSE,40.88926504,-73.85459295,1,1,0,1,1,1,0,0,9/1/2009,40057,9,9,1,4,FALSE
65464026,9/7/2009,5:47:00,5 AM,BROOKLYN,TRUE,40.65857888,-73.90887182,1,0,1,1,1,1,1,0,9/1/2009,40057,9,9,1,4,FALSE
65636446,9/10/2009,17:47:00,5 PM,BROOKLYN,FALSE,40.68141197,-73.9272577,1,1,0,1,1,1,0,1,9/1/2009,40057,9,9,1,8,FALSE
66027258,9/22/2009,15:22:00,3 PM,BRONX,FALSE,40.81351149,-73.91767991,1,1,0,1,1,1,0,1,9/1/2009,40057,9,9,1,12,FALSE
66170350,9/26/2009,1:10:00,1 AM,BROOKLYN,FALSE,40.59801417,-74.00336562,1,1,0,1,1,1,1,1,9/1/2009,40057,9,9,1,4,FALSE
66217190,9/27/2009,21:05:00,9 PM,BRONX,TRUE,40.84337521,-73.91544663,1,0,1,1,1,1,1,0,9/1/2009,40057,9,9,1,4,FALSE
66383287,10/2/2009,15:18:00,3 PM,QUEENS,TRUE,40.69630221,-73.74411897,1,0,1,1,1,1,1,1,10/1/2009,40087,10,9,1,8,FALSE
66957864,10/19/2009,21:12:00,9 PM,BROOKLYN,FALSE,40.66930674,-73.89571092,1,1,0,1,1,1,0,1,10/1/2009,40087,10,9,1,8,FALSE
67147839,10/25/2009,19:58:00,7 PM,MANHATTAN,TRUE,40.79850134,-73.94594019,1,0,1,1,1,1,1,0,10/1/2009,40087,10,9,1,4,FALSE
67430041,11/3/2009,4:21:00,4 AM,BROOKLYN,FALSE,40.65665563,-73.93040225,1,1,0,1,1,1,0,0,11/1/2009,40118,11,9,1,6,FALSE
67895117,11/16/2009,15:45:00,3 PM,BRONX,FALSE,40.82789757,-73.89820515,1,1,0,1,1,1,1,1,11/1/2009,40118,11,9,1,4,FALSE
67896370,11/16/2009,20:28:00,8 PM,BRONX,TRUE,40.84546872,-73.88807889,1,0,1,1,1,1,1,0,11/1/2009,40118,11,9,1,6,FALSE
68152300,11/24/2009,1:42:00,1 AM,BROOKLYN,FALSE,40.65248171,-73.92512601,1,1,0,1,1,1,0,0,11/1/2009,40118,11,9,1,4,FALSE
68199158,11/25/2009,20:14:00,8 PM,BROOKLYN,TRUE,40.68375214,-73.91342777,1,0,1,1,1,1,1,0,11/1/2009,40118,11,9,1,4,FALSE
68251163,11/26/2009,22:10:00,10 PM,BRONX,FALSE,40.86333862,-73.89646978,1,1,0,1,1,1,0,0,11/1/2009,40118,11,9,1,6,FALSE
68552155,12/6/2009,21:30:00,9 PM,BROOKLYN,TRUE,40.68831356,-73.9584971,1,0,1,1,1,1,1,0,12/1/2009,40148,12,9,1,4,FALSE
68566523,12/6/2009,22:47:00,10 PM,QUEENS,FALSE,40.59923242,-73.76493353,1,1,0,1,1,1,0,0,12/1/2009,40148,12,9,1,4,FALSE
68613631,12/7/2009,17:23:00,5 PM,MANHATTAN,TRUE,40.79188123,-73.9384225,1,0,1,1,1,1,1,0,12/1/2009,40148,12,9,1,4,FALSE
68964080,12/17/2009,13:45:00,1 PM,MANHATTAN,TRUE,40.78606022,-73.97620917,1,0,1,1,1,1,1,0,12/1/2009,40148,12,9,1,6,FALSE
69420564,12/31/2009,22:07:00,10 PM,BRONX,FALSE,40.81478478,-73.91054217,1,1,0,1,1,1,0,0,12/1/2009,40148,12,9,1,4,FALSE
